Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-03-07,"I Love You, Now Die: The Commonwealth v. Michelle Carter",2019,https://boxd.it/119es9,3.5,,,2020-03-06
2020-03-07,The Lord of the Rings: The Two Towers,2002,https://boxd.it/11bM4f,3.5,Yes,,2020-03-06
2020-03-07,Sonic the Hedgehog,2020,https://boxd.it/11bM6v,4,Yes,,2020-03-06
2020-03-08,Stuart Little,1999,https://boxd.it/11gEMj,2.5,Yes,,2020-03-07
2020-03-10,2001: A Space Odyssey,1968,https://boxd.it/11nRyj,5,Yes,,2020-03-08
2020-03-11,McMillion$,2020,https://boxd.it/11uap3,4,Yes,,2020-03-10
2020-03-14,Hall Pass,2011,https://boxd.it/11ENJh,3,Yes,,2020-03-12
2020-03-15,Steve Jobs,2015,https://boxd.it/11L97V,5,Yes,,2020-03-14
2020-03-15,Little Miss Sunshine,2006,https://boxd.it/11LDv9,5,Yes,,2020-03-14
2020-03-17,Big,1988,https://boxd.it/11YDyX,4,Yes,,2020-03-15
2020-03-17,Forgetting Sarah Marshall,2008,https://boxd.it/11YDDt,4.5,Yes,,2020-03-15
2020-03-18,Be Kind Rewind,2008,https://boxd.it/123I4t,3.5,Yes,,2020-03-17
2020-03-19,Rise of the Planet of the Apes,2011,https://boxd.it/129Z3f,3,Yes,,2020-03-18
2020-03-21,School of Rock,2003,https://boxd.it/12hPDN,4,Yes,,2020-03-19
2020-03-21,Hot Fuzz,2007,https://boxd.it/12mkGB,5,Yes,,2020-03-20
2020-03-22,Kicking & Screaming,2005,https://boxd.it/12pC05,3.5,Yes,,2020-03-21
2020-03-22,Onward,2020,https://boxd.it/12rGAF,4,,,2020-03-21
2020-03-26,WALL·E,2008,https://boxd.it/12RQBP,3.5,Yes,,2020-03-24
2020-03-26,Tiger King,2020,https://boxd.it/12RElb,4,,,2020-03-25
2020-03-26,Doctor Sleep,2019,https://boxd.it/12W92H,4,,,2020-03-25
2020-03-27,The Shining,1980,https://boxd.it/12ZSg1,4.5,Yes,,2020-03-26
2020-03-27,American Made,2017,https://boxd.it/131CKN,3.5,,,2020-03-26
2020-03-27,Logan,2017,https://boxd.it/132EDh,3,,,2020-03-26
2020-03-28,The Revenant,2015,https://boxd.it/138Y23,4,,,2020-03-27
2020-03-29,The Muppets,2011,https://boxd.it/13gCYl,3,,,2020-03-28
2020-03-29,Django Unchained,2012,https://boxd.it/13iGin,4.5,Yes,,2020-03-28
2020-03-31,The Wolf of Wall Street,2013,https://boxd.it/13u6Pf,4.5,,,2020-03-30
2020-03-31,Flags of Our Fathers,2006,https://boxd.it/13wlIx,3.5,Yes,,2020-03-30
2020-03-31,The Invisible Man,2020,https://boxd.it/13xxyV,3,,,2020-03-30
2020-03-31,Apocalypse Now,1979,https://boxd.it/13ySFF,4.5,Yes,,2020-03-31
2020-04-01,Jumanji: The Next Level,2019,https://boxd.it/13ChRd,3.5,,,2020-03-31
2020-04-02,Live Free or Die Hard,2007,https://boxd.it/13HY57,3.5,Yes,,2020-04-01
2020-04-02,Sonic the Hedgehog,2020,https://boxd.it/13MGNZ,4,Yes,,2020-04-01
2020-04-02,Batman Begins,2005,https://boxd.it/13MGZ7,4.5,Yes,,2020-04-01
2020-04-03,Tropic Thunder,2008,https://boxd.it/13PEoT,5,Yes,,2020-04-02
2020-04-03,300,2006,https://boxd.it/13R0T7,3.5,Yes,,2020-04-02
2020-04-03,The Dark Knight,2008,https://boxd.it/13SLIx,5,Yes,,2020-04-02
2020-04-04,The Jerk,1979,https://boxd.it/13Y8iH,3.5,,,2020-04-03
2020-04-08,Just Go with It,2011,https://boxd.it/14tGBZ,3,Yes,,2020-04-03
2020-04-05,The Dark Knight Rises,2012,https://boxd.it/1488Oj,5,Yes,,2020-04-04
2020-04-05,The Wolf of Wall Street,2013,https://boxd.it/14a1MJ,4.5,Yes,,2020-04-04
2020-04-07,Team America: World Police,2004,https://boxd.it/14kL5h,3.5,Yes,,2020-04-06
2020-04-07,Chernobyl,2019,https://boxd.it/14mYvB,5,Yes,,2020-04-06
2020-04-08,Death Proof,2007,https://boxd.it/14tnhV,3,,,2020-04-07
2020-04-08,The Island,2005,https://boxd.it/14vOJL,3.5,Yes,,2020-04-07
2020-04-09,Wedding Crashers,2005,https://boxd.it/14ybL5,3.5,Yes,,2020-04-08
2020-04-09,Avengers: Endgame,2019,https://boxd.it/14zUc7,5,Yes,,2020-04-08
2020-04-09,The World's End,2013,https://boxd.it/14BjlF,4,Yes,,2020-04-08
2020-04-09,The Hurt Locker,2008,https://boxd.it/14ChLt,4.5,Yes,,2020-04-08
2020-04-10,Zero Dark Thirty,2012,https://boxd.it/14GjnV,3.5,Yes,,2020-04-09
2020-04-10,Reservoir Dogs,1992,https://boxd.it/14JFmr,4,,,2020-04-09
2020-04-13,Venom,2018,https://boxd.it/157YhD,3,,,2020-04-12
2020-04-13,National Lampoon's European Vacation,1985,https://boxd.it/159d7Z,3,Yes,,2020-04-12
2020-04-14,Spenser Confidential,2020,https://boxd.it/15itSP,2.5,,,2020-04-13
2020-04-15,Yes Man,2008,https://boxd.it/15n8Xz,2.5,,,2020-04-14
2020-04-16,Interstellar,2014,https://boxd.it/15uD8V,5,Yes,,2020-04-15
2020-04-16,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/15wZRx,4,Yes,,2020-04-15
2020-04-17,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/15Ba4f,3.5,Yes,,2020-04-16
2020-04-17,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/15BIKz,4,Yes,,2020-04-16
2020-04-17,Harry Potter and the Goblet of Fire,2005,https://boxd.it/15COLv,3.5,Yes,,2020-04-16
2020-04-17,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/15DwLp,4,Yes,,2020-04-16
2020-04-17,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/15ESEH,4,Yes,,2020-04-16
2020-04-17,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/15FO5Z,4,Yes,,2020-04-16
2020-04-18,Spider-Man: Far From Home,2019,https://boxd.it/15I26B,4.5,Yes,,2020-04-17
2020-04-18,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/15IAzd,4.5,Yes,,2020-04-17
2020-04-19,Sonic the Hedgehog,2020,https://boxd.it/15WLZf,4,Yes,,2020-04-18
2020-04-20,Argo,2012,https://boxd.it/16363j,4.5,Yes,,2020-04-19
2020-04-21,28 Days Later,2002,https://boxd.it/167zeN,3.5,Yes,,2020-04-20
2020-04-21,Dolittle,2020,https://boxd.it/16aOuR,2,,,2020-04-20
2020-04-23,Iron Man,2008,https://boxd.it/16n7Hz,5,Yes,,2020-04-22
2020-04-23,Dan in Real Life,2007,https://boxd.it/16o9RD,3.5,Yes,,2020-04-22
2020-04-23,Waco,2018,https://boxd.it/16pagv,3.5,,,2020-04-22
2020-04-24,Middleditch & Schwartz,2020,https://boxd.it/16tgyX,4.5,,,2020-04-23
2020-04-24,Blast from the Past,1999,https://boxd.it/16ulED,3,Yes,,2020-04-23
2020-04-24,Juno,2007,https://boxd.it/16vfth,3.5,Yes,,2020-04-23
2020-04-24,The Death of Stalin,2017,https://boxd.it/16wqUb,4,,,2020-04-23
2020-04-25,Silver Linings Playbook,2012,https://boxd.it/16B9CJ,4.5,Yes,,2020-04-24
2020-04-26,The IT Crowd: The Internet Is Coming,2013,https://boxd.it/16Lyy3,4,Yes,,2020-04-25
2020-04-27,The Lighthouse,2019,https://boxd.it/16VbNf,3.5,,,2020-04-26
2020-04-28,There's Something About Mary,1998,https://boxd.it/16YRO1,3.5,Yes,,2020-04-27
2020-04-28,Big Daddy,1999,https://boxd.it/16ZQTV,4,Yes,,2020-04-27
2020-04-29,A Hitchhiker's Tale,2016,https://boxd.it/1772Uv,,,,2020-04-28
2020-05-02,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/17xqIZ,4,Yes,,2020-05-01
2020-05-02,A Parks and Recreation Special,2020,https://boxd.it/17xTE3,1.5,,,2020-05-02
2020-05-04,The Lord of the Rings: The Return of the King,2003,https://boxd.it/17MsDH,4.5,Yes,,2020-05-03
2020-05-04,Extraction,2020,https://boxd.it/17NjM3,3.5,,,2020-05-03
2020-05-04,Iron Man 3,2013,https://boxd.it/17OVMR,4,Yes,,2020-05-03
2020-05-05,Star Wars,1977,https://boxd.it/17Wykh,5,Yes,35mm,2020-05-04
2020-05-07,The Empire Strikes Back,1980,https://boxd.it/188P03,5,Yes,,2020-05-05
2020-05-07,Return of the Jedi,1983,https://boxd.it/188P8h,5,Yes,"35mm, gringhouse scan",2020-05-06
2020-05-07,The Interview,2014,https://boxd.it/189WGx,4,Yes,,2020-05-06
2020-05-09,BlacKkKlansman,2018,https://boxd.it/18oiZT,3.5,Yes,,2020-05-08
2020-05-12,Dumb and Dumber,1994,https://boxd.it/18HAgb,4,Yes,,2020-05-10
2020-05-13,Manitou's Shoe,2001,https://boxd.it/18NWEh,4,Yes,,2020-05-12
2020-05-13,What About Bob?,1991,https://boxd.it/18RDwh,3,,,2020-05-12
2020-05-13,Stuber,2019,https://boxd.it/18Sn8v,2.5,,,2020-05-12
2020-05-14,The Wrong Missy,2020,https://boxd.it/18Wgbl,3,,,2020-05-13
2020-05-15,Jackie Brown,1997,https://boxd.it/196xrP,4,Yes,,2020-05-14
2020-05-17,The Secret Life of Walter Mitty,2013,https://boxd.it/19iZR1,4.5,Yes,,2020-05-16
2020-05-18,The Gentlemen,2019,https://boxd.it/19rznd,4,,,2020-05-17
2020-05-20,The Gentlemen,2019,https://boxd.it/19FeRz,4,Yes,,2020-05-19
2020-05-22,Justice League,2017,https://boxd.it/19T4S1,1.5,,,2020-05-21
2020-05-23,Notting Hill,1999,https://boxd.it/19X5kd,4.5,Yes,,2020-05-22
2020-05-23,Fantastic Mr. Fox,2009,https://boxd.it/19Yh49,4,,,2020-05-22
2020-05-25,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/1ad2KT,4.5,Yes,,2020-05-24
2020-05-25,Beastie Boys Story,2020,https://boxd.it/1ahuwj,4,,,2020-05-24
2020-05-26,Uncut Gems,2019,https://boxd.it/1akqrP,4.5,Yes,,2020-05-25
2020-05-31,Inception,2010,https://boxd.it/1aURwp,4.5,Yes,,2020-05-30
2020-06-04,Batman Begins,2005,https://boxd.it/1bghBR,4.5,Yes,,2020-06-03
2020-06-04,Ready Player One,2018,https://boxd.it/1bgTPH,3.5,Yes,,2020-06-03
2020-06-07,Misery,1990,https://boxd.it/1bCeGD,3.5,Yes,,2020-06-06
2020-06-07,Full Metal Jacket,1987,https://boxd.it/1bEz9J,4,Yes,,2020-06-06
2020-06-08,Shazam!,2019,https://boxd.it/1bJQeV,4,Yes,,2020-06-07
2020-06-08,Jeffrey Epstein: Filthy Rich,2020,https://boxd.it/1bMfbV,,,,2020-06-07
2020-06-11,13th,2016,https://boxd.it/1c5wHd,,,,2020-06-10
2020-06-13,WarGames,1983,https://boxd.it/1cihjL,4,Yes,,2020-06-12
2020-06-14,RV,2006,https://boxd.it/1cop63,2.5,Yes,,2020-06-13
2020-06-19,The Edge of Seventeen,2016,https://boxd.it/1cTqFF,4,Yes,,2020-06-17
2020-06-19,Steve Jobs,2015,https://boxd.it/1cUjbF,5,Yes,,2020-06-18
2020-06-21,Kill Bill: Vol. 1,2003,https://boxd.it/1d5wad,5,Yes,chalet theatre,2020-06-20
2020-06-21,Kill Bill: Vol. 2,2004,https://boxd.it/1d5wj5,4.5,Yes,chalet theatre,2020-06-20
2020-06-22,Die Hard 2,1990,https://boxd.it/1ddwAL,3.5,Yes,,2020-06-21
2020-06-22,The Adjustment Bureau,2011,https://boxd.it/1de8hR,3,,,2020-06-21
2020-06-27,Eurovision Song Contest: The Story of Fire Saga,2020,https://boxd.it/1dHozF,2.5,,,2020-06-26
2020-07-03,Wonder Woman,2017,https://boxd.it/1ejsv9,3,Yes,,2020-07-02
2020-07-12,Scoob!,2020,https://boxd.it/1fd005,2.5,,,2020-07-11
2020-07-13,South Park: Imaginationland,2008,https://boxd.it/1flT6j,4,Yes,,2020-07-12
2020-07-18,The Dark Knight Rises,2012,https://boxd.it/1fTdWb,5,Yes,,2020-07-17
2020-07-18,John Wick,2014,https://boxd.it/1fU245,4,Yes,,2020-07-17
2020-07-19,Palm Springs,2020,https://boxd.it/1fYsIj,4.5,,,2020-07-18
2020-07-20,The Hateful Eight,2015,https://boxd.it/1g6W03,4.5,Yes,,2020-07-18
2020-07-24,Transformers,2007,https://boxd.it/1gv3WL,3,Yes,,2020-07-23
2020-07-24,Star Trek,2009,https://boxd.it/1gvCKv,4.5,Yes,,2020-07-23
2020-07-25,30 Rock: A One-Time Special,2020,https://boxd.it/1gxRbT,3,,,2020-07-23
2020-07-26,Palm Springs,2020,https://boxd.it/1gITxJ,4,Yes,,2020-07-25
2020-07-30,The Martian,2015,https://boxd.it/1h9Gej,4.5,Yes,,2020-07-30
2020-08-01,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/1hjrqJ,4,Yes,,2020-07-31
2020-08-02,Juno,2007,https://boxd.it/1hr0l9,4,Yes,,2020-08-01
2020-08-08,The Social Network,2010,https://boxd.it/1i3o9R,5,Yes,chalet theatre,2020-08-07
2020-08-18,Nathan for You: Finding Frances,2017,https://boxd.it/1j6KeJ,,Yes,,2020-08-17
2020-08-23,The Wolf of Wall Street,2013,https://boxd.it/1jCNPH,4.5,Yes,,2020-08-22
2020-08-27,Killing Gunther,2017,https://boxd.it/1k1y0f,2.5,,,2020-08-26
2020-09-03,Tenet,2020,https://boxd.it/1kNZZP,4.5,,,2020-09-02
2020-09-10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/1ly9aT,4,,,2020-09-09
2020-09-12,United 93,2006,https://boxd.it/1lGYGd,,Yes,,2020-09-11
2020-09-12,Tenet,2020,https://boxd.it/1lKhRl,4.5,Yes,,2020-09-11
2020-09-14,Game Night,2018,https://boxd.it/1lYGkJ,3,Yes,,2020-09-13
2020-09-17,Uncle Buck,1989,https://boxd.it/1mgC23,4.5,Yes,,2020-09-16
2020-09-18,The Peanut Butter Falcon,2019,https://boxd.it/1mmbxP,4,,,2020-09-17
2020-09-19,Jackie Brown,1997,https://boxd.it/1mt7lJ,4,Yes,,2020-09-18
2020-09-27,Akira,1988,https://boxd.it/1nhaap,3.5,Yes,"4k, theater",2020-09-26
2020-09-29,Bill & Ted Face the Music,2020,https://boxd.it/1nufUt,3.5,,,2020-09-28
2020-10-10,South Park: The Pandemic Special,2020,https://boxd.it/1oCcFv,,,,2020-09-30
2020-10-05,The Red Balloon,1956,https://boxd.it/1o3P0h,4.5,Yes,,2020-10-04
2020-10-07,The Hedgehog,2015,https://boxd.it/1ohAkT,1,,,2020-10-06
2020-10-12,50 First Dates,2004,https://boxd.it/1oRxED,5,Yes,,2020-10-11
2020-10-13,Larry David: Curb Your Enthusiasm,1999,https://boxd.it/1oWwvv,3.5,,,2020-10-12
2020-10-13,Doodlebug,1997,https://boxd.it/1oXKCH,,,,2020-10-12
2020-10-13,Sixteen Candles,1984,https://boxd.it/1oYvb9,,Yes,,2020-10-12
2020-10-18,Tenet,2020,https://boxd.it/1pw0nL,4.5,Yes,,2020-10-18
2020-10-19,Cube,1997,https://boxd.it/1pCxOH,3,,,2020-10-18
2020-10-25,Borat Subsequent Moviefilm,2020,https://boxd.it/1qio87,,,,2020-10-24
2020-11-01,It,2017,https://boxd.it/1rafID,3.5,,,2020-10-31
2020-11-02,The Gods Must Be Crazy,1980,https://boxd.it/1rhAeX,3,,,2020-11-01
2020-11-06,Christmas with the Kranks,2004,https://boxd.it/1rFyUl,,Yes,,2020-11-05
2020-11-07,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/1rLJTP,,Yes,,2020-11-06
2020-11-09,The Lord of the Rings: The Two Towers,2002,https://boxd.it/1rWHPj,3.5,Yes,,2020-11-08
2020-11-09,Big Daddy,1999,https://boxd.it/1rWHUN,4,Yes,,2020-11-08
2020-11-09,The Lord of the Rings: The Return of the King,2003,https://boxd.it/1rYztD,4.5,Yes,,2020-11-08
2020-11-15,Once Upon a Time... in Hollywood,2019,https://boxd.it/1szPNt,5,Yes,,2020-11-14
2020-11-17,Heavyweights,1995,https://boxd.it/1sJLfx,3.5,,,2020-11-16
2020-11-17,Safety Not Guaranteed,2012,https://boxd.it/1sNcOP,3.5,Yes,,2020-11-16
2020-11-20,LEGO Star Wars Holiday Special,2020,https://boxd.it/1sZMQ7,3,,,2020-11-19
2020-11-23,Krampus,2015,https://boxd.it/1togWd,3,,,2020-11-22
2020-11-24,Star Wars: The Rise of Skywalker,2019,https://boxd.it/1tvs6R,4.5,Yes,,2020-11-23
2020-11-29,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/1u4BAL,4,Yes,,2020-11-29
2020-11-30,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/1ucw7Z,3,Yes,,2020-11-29
2020-12-02,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/1upODl,4,Yes,,2020-12-01
2020-12-03,Rogue One: A Star Wars Story,2016,https://boxd.it/1uuVcB,5,Yes,,2020-12-02
2020-12-06,Star Wars,1977,https://boxd.it/1uNJ3P,5,Yes,,2020-12-05
2020-12-09,Big,1988,https://boxd.it/1v9H25,4,Yes,,2020-12-08
2020-12-09,The Real Right Stuff,2020,https://boxd.it/1vbhg5,3.5,,,2020-12-08
2020-12-13,Office Space,1999,https://boxd.it/1vCHfB,4.5,Yes,,2020-12-12
2020-12-13,Return of the Jedi,1983,https://boxd.it/1vCHkh,5,Yes,,2020-12-12
2020-12-25,A Christmas Carol,2009,https://boxd.it/1x1wsD,4,,,2020-12-24
2020-12-26,Soul,2020,https://boxd.it/1xadFh,3.5,,,2020-12-25
2020-12-26,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,https://boxd.it/1xfXi9,4.5,Yes,,2020-12-25
2020-12-27,Wonder Woman 1984,2020,https://boxd.it/1xptFn,2,,,2020-12-26
2020-12-27,Kitbull,2019,https://boxd.it/1xqfPF,4,,,2020-12-26
2021-01-02,The Secret Life of Walter Mitty,2013,https://boxd.it/1yuCRV,4.5,Yes,,2021-01-01
2021-01-02,Thor,2011,https://boxd.it/1yvnh1,3,Yes,,2021-01-01
2021-01-03,The Other Guys,2010,https://boxd.it/1yIvr5,4,Yes,,2021-01-02
2021-01-04,Logan's Run,1976,https://boxd.it/1yWM8d,,Yes,,2021-01-03
2021-01-04,Steve Jobs,2015,https://boxd.it/1yWMhz,5,Yes,,2021-01-03
2021-01-08,Land of the Lost,2009,https://boxd.it/1zwIQH,3,Yes,,2021-01-07
2021-01-09,Bean,1997,https://boxd.it/1zFCwf,,Yes,,2021-01-08
2021-01-11,WarGames,1983,https://boxd.it/1zYlfT,4,Yes,,2021-01-10
2021-01-11,National Lampoon's Vacation,1983,https://boxd.it/1zZuMf,,Yes,,2021-01-10
2021-01-11,Soylent Green,1973,https://boxd.it/1A16IH,4,Yes,,2021-01-10
2021-01-12,Star Wars: The Force Awakens,2015,https://boxd.it/1AaEPF,,Yes,,2021-01-11
2021-01-14,Hunt for the Wilderpeople,2016,https://boxd.it/1AtAgp,4,,,2021-01-13
2021-01-15,Run Hide Fight,2020,https://boxd.it/1ACtpH,3.5,,,2021-01-14
2021-01-17,Dumbo,2019,https://boxd.it/1AY0ep,,,,2021-01-16
2021-01-19,WandaVision,2021,https://boxd.it/1Bf2kt,,,,2021-01-17
2021-01-19,Baby Driver,2017,https://boxd.it/1Bh3Pr,4.5,Yes,,2021-01-18
2021-01-22,Catch Me If You Can,2002,https://boxd.it/1BDU9H,4,Yes,,2021-01-21
2021-01-28,The White Tiger,2021,https://boxd.it/1CynKz,3,,,2021-01-27
2021-01-31,The Little Things,2021,https://boxd.it/1CYwbZ,3,,,2021-01-30
2021-02-01,AlphaGo,2017,https://boxd.it/1D6Vzj,4.5,,,2021-01-31
2021-02-01,Spy,2015,https://boxd.it/1DaQT7,3,,,2021-01-31
2021-02-08,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/1EaoKP,4.5,Yes,,2021-02-03
2021-02-07,Superbad,2007,https://boxd.it/1E1t7P,3.5,Yes,,2021-02-07
2021-02-08,Malcolm & Marie,2021,https://boxd.it/1E61RF,2.5,,,2021-02-07
2021-02-09,Captain America: The Winter Soldier,2014,https://boxd.it/1Ei2Tr,,Yes,,2021-02-08
2021-02-11,Avengers: Age of Ultron,2015,https://boxd.it/1EuCtX,,Yes,,2021-02-10
2021-02-13,Captain America: Civil War,2016,https://boxd.it/1ENKU1,,Yes,,2021-02-11
2021-02-13,Black Panther,2018,https://boxd.it/1EOF3N,,Yes,,2021-02-13
2021-02-14,A Bug's Life,1998,https://boxd.it/1EU6CZ,5,Yes,,2021-02-13
2021-02-14,Freaky,2020,https://boxd.it/1EVQaJ,1.5,,,2021-02-13
2021-02-14,Let Him Go,2020,https://boxd.it/1EXeUN,3.5,,,2021-02-13
2021-02-14,Coming to America,1988,https://boxd.it/1EYg0T,4,Yes,,2021-02-13
2021-02-15,Thor: Ragnarok,2017,https://boxd.it/1FaQ63,4.5,Yes,,2021-02-14
2021-02-16,Avengers: Endgame,2019,https://boxd.it/1FfOJd,5,Yes,,2021-02-15
2021-02-17,Spider-Man: Far From Home,2019,https://boxd.it/1FpiTF,4,Yes,,2021-02-16
2021-02-18,Spider-Man,2002,https://boxd.it/1Fwhsn,3.5,Yes,,2021-02-17
2021-02-20,Cars 3,2017,https://boxd.it/1FO8uv,,Yes,,2021-02-19
2021-02-20,De grote dataroof,2019,https://boxd.it/1FP2qJ,4,Yes,,2021-02-19
2021-02-23,Turning Tide,2013,https://boxd.it/1GkJWb,,,,2021-02-22
2021-02-27,Holes,2003,https://boxd.it/1GKy3B,3.5,Yes,,2021-02-24
2021-03-01,A Killer on Floor 32,2018,https://boxd.it/1H9FKH,,,,2021-03-01
2021-03-05,Coming 2 America,2021,https://boxd.it/1HCnLP,3,,,2021-03-04
2021-03-05,WandaVision,2021,https://boxd.it/1HDlUH,3.5,Yes,,2021-03-05
2021-03-06,Coming 2 America,2021,https://boxd.it/1HKaGX,2.5,Yes,,2021-03-05
2021-03-10,Land of Mine,2015,https://boxd.it/1IkC0R,4,,,2021-03-09
2021-03-15,Young Ones,2014,https://boxd.it/1IYLkV,3,,,2021-03-14
